E01000016,Barking and Dagenham 009B,Drug Offences,1,0,0,2,0,0,1,0,0,1,0,0
E01000016,Barking and Dagenham 009B,Miscellaneous Crimes Against Society,0,0,0,0,1,0,0,0,0,0,0,0
E01000016,Barking and Dagenham 009B,Possession of Weapons,0,0,0,0,0,0,0,0,0,0,0,0
E01000016,Barking and Dagenham 009B,Public Order Offences,0,0,0,1,0,0,0,0,0,1,0,0
E01000016,Barking and Dagenham 009B,Robbery,0,0,0,0,0,0,1,0,0,1,0,0
E01000016,Barking and Dagenham 009B,Theft,2,0,3,3,0,1,0,3,2,1,0,0
E01000016,Barking and Dagenham 009B,Vehicle Offences,2,1,0,2,3,2,2,1,1,2,2,0
E01000016,Barking and Dagenham 009B,Violence Against the Person,5,1,4,1,1,1,2,2,0,1,4,1
E01000017,Barking and Dagenham 009C,Arson and Criminal Damage,0,0,0,0,1,0,3,1,1,1,0,1
E01000017,Barking and Dagenham 009C,Burglary,2,2,2,1,1,1,0,0,1,1,0,3
E01000017,Barking and Dagenham 009C,Drug Offences,1,0,1,1,0,1,0,0,0,0,0,0
E01000017,Barking and Dagenham 009C,Miscellaneous Crimes Against Society,1,0,0,0,1,0,0,0,0,0,0,0
E01000017,Barking and Dagenham 009C,Possession of Weapons,0,0,0,0,0,0,0,0,0,0,0,0
E01000017,Barking and Dagenham 009C,Public Order Offences,0,0,2,0,1,0,0,1,1,0,0,0
E01000017,Barking and Dagenham 009C,Robbery,0,0,0,0,1,0,0,0,0,1,1,0
E01000017,Barking and Dagenham 009C,Theft,1,2,2,0,0,3,2,0,1,1,1,2
E01000017,Barking and Dagenham 009C,Vehicle Offences,0,1,1,2,0,2,1,0,0,0,1,3
E01000017,Barking and Dagenham 009C,Violence Against the Person,4,5,2,4,1,2,3,3,4,1,3,2
E01000018,Barking and Dagenham 009D,Arson and Criminal Damage,2,1,1,1,0,1,1,1,1,1,0,2
E01000018,Barking and Dagenham 009D,Burglary,0,0,1,0,0,2,0,0,0,0,4,2
E01000018,Barking and Dagenham 009D,Drug Offences,0,0,1,0,0,0,0,0,0,2,0,0
E01000018,Barking and Dagenham 009D,Miscellaneous Crimes Against Society,0,0,1,0,0,1,1,0,0,0,0,0
E01000018,Barking and Dagenham 009D,Possession of Weapons,0,0,0,0,0,0,0,0,0,0,0,0
E01000018,Barking and Dagenham 009D,Public Order Offences,1,0,0,0,1,0,2,0,0,1,0,0
E01000018,Barking and Dagenham 009D,Robbery,0,0,1,0,0,0,1,1,0,0,0,0
E01000018,Barking and Dagenham 009D,Theft,0,2,3,3,1,0,0,1,0,0,0,1
